2643	2729
326	1930
2078	2207
1294	1881
1396	2929
1566	2781
1343	2385
2629	2632
2085	2969
19	62
1068	1934
409	2747
1010	2380
2066	2385
1363	2331
532	2288
472	1063
1209	1773
994	1985
372	2741
2227	2682
2490	2684
2598	2921
221	824
230	2124
416	2727
1001	1833
763	1541
1380	2060
622	1779
1547	1607
1637	1953
670	2207
1837	2235
288	426
1258	2076
1447	2678
686	1547
351	1223
1499	2725
772	2167
2317	2390
1432	2086
1237	2457
289	1204
1127	2355
815	2209
316	1846
501	1781
291	1620
370	522
1875	2355
1723	1731
1143	1510
90	1236
1905	2065
1836	2599
1517	2377
1458	2613
1468	1845
1757	2111
563	1407
1465	2646
331	2039
622	2119
2031	2216
648	2602
384	2699
1700	2613
1104	1311
1457	2921
1298	2133
1720	2616
796	1166
850	2068
1579	2810
1000	1438
1219	2303
2714	2973
1143	2791
1740	2283
869	2056
656	2313
1693	2119
1249	1254
833	1786
1542	2581
598	1297
290	2144
606	1453
227	325
2269	2454
1369	1833
2238	2709
439	1853
1061	1896
334	2078
382	1130
2636	2802
461	2566
1389	2229
622	2603
24	195
2962	2966
2199	2878
2142	2922
779	825
499	788
677	2647
1985	2655
667	2156
2076	2971
2318	2569
758	1263
1026	2223
1884	2972
780	2570
1884	2776
96	2616
189	563
74	1656
84	2497
22	1528
2325	2522
104	2412
180	1133
2267	2667
2347	2667
414	2103
590	2178
40	493
427	2119
2192	2394
448	2103
180	433
1615	2016
1137	2249
1759	2200
1381	2689
668	1159
959	1861
699	1476
1381	2666
841	2132
399	2020
830	1985
327	577
833	1332
511	2151
84	556
792	2225
522	1859
347	1783
682	1308
1891	2629
496	1068
2742	2765
1478	2592
942	1624
1895	2248
532	1983
1752	1822
843	1954
1274	2804
2042	2420
2289	2891
1236	2355
2213	2305
2211	2864
2641	2899
444	563
97	1607
293	761
723	854
1397	2959
1434	2426
2385	2893
1715	2655
243	2996
1306	2020
1283	2681
117	1891
1092	2031
735	2863
335	598
1311	2407
97	1870
303	2928
522	869
558	1884
2214	2418
1513	2578
631	1837
221	2000
23	2577
325	348
1756	1895
488	2286
1738	2111
2394	2868
1000	1745
559	1757
246	1879
1542	2294
134	1082
319	2187
2060	2475
1968	2207
1724	1933
839	2809
677	1813
1667	1757
1983	2299
2157	2601
197	1512
665	1000
648	2167
1160	2860
2543	2738
1168	1512
775	1120
2655	2679
337	1223
2340	2804
1605	2178
71	410
2002	2335
352	682
1010	1915
2362	2683
387	1509
1206	2930
1241	2637
527	2232
347	414
236	2399
1424	1480
316	947
496	824
2493	2597
1123	1543
724	784
1450	2347
2162	2451
540	882
493	2998
1428	2124
1728	2718
1144	2682
2344	2683
276	888
195	1144
1500	2946
387	1461
816	1884
1439	1453
2156	2652
1258	2078
226	1805
292	1031
201	221
727	1895
231	1933
1650	2015
522	1664
1162	1263
1217	2434
2209	2451
2804	2955
173	1272
71	1803
372	1549
1083	2641
1227	2537
1060	2178
1166	2430
1161	1883
517	1468
1720	2418
286	1137
1504	2777
1661	2290
1728	1884
558	1092
1522	2938
1049	2941
608	2385
386	2215
493	800
1163	1466
1682	2283
614	2065
1480	2183
942	2978
492	1303
1916	1925
35	1223
2015	2142
1120	2044
2740	2983
2864	2959
1616	2434
490	632
1335	2157
370	1905
1228	1456
712	1500
1487	2667
2163	2562
377	1723
2016	2675
2178	2196
1353	1356
401	606
2439	2765
1507	2522
2870	2991
1287	2944
51	493
84	1101
1446	2738
34	2807
950	1914
477	572
447	2390
420	2248
1454	2422
68	1148
2400	2958
561	2237
2500	2868
196	2074
887	1397
379	2060
250	763
779	2993
1066	1741
317	465
1628	2015
694	2777
2259	2777
2490	2927
2142	2843
964	2675
756	2338
677	2650
1137	1950
1707	2472
1466	1979
1787	2708
1736	2124
405	601
1957	2347
1254	1732
84	1411
2065	2871
1112	2375
1241	2940
2111	2930
382	1169
612	2388
598	725
1970	2930
1447	1984
961	2983
240	2777
2246	2816
781	2392
2252	2373
1536	1930
282	1988
276	2658
29	1857
1504	1875
728	830
1066	2372
120	920
237	2232
887	2881
687	1805
2372	2394
777	2434
723	2242
158	493
841	2534
1938	2353
642	2347
1997	2777
2409	2485
1897	2010
1428	2190
2009	2868
1934	2313
1137	1608
1658	2623
2026	2127
303	598
2065	2939
1982	2794
369	2623
233	786
493	757
1833	1848
493	2842
2375	2814
319	2885
797	1110
8	1833
1746	2355
1193	1521
1332	1997
1917	2375
1874	1930
607	2582
781	822
2598	2971
85	811
1014	1574
869	2242
379	399
1633	2682
819	2529
1641	1973
2443	2605
1091	1833
1476	2279
363	1000
291	377
2147	2152
329	1973
942	2457
522	2880
84	2585
567	2605
1899	2681
461	2678
694	1875
2649	2972
689	2157
1742	2389
1240	2119
2390	2608
790	2794
2835	2996
286	1500
765	2481
1324	2224
556	2592
795	2529
1729	2993
1664	2009
1634	2777
2349	2742
638	1915
896	1258
582	1223
1033	2746
844	2232
493	2225
1354	1374
342	2029
2060	2583
600	1080
947	2966
670	1066
1457	2971
240	1875
1619	2422
1389	2710
610	2652
2079	2559
2313	2701
102	1934
279	2806
2353	2419
521	2846
674	2376
1731	1769
950	2785
1259	2202
1	381
1228	2422
1308	2344
2440	2714
180	2343
2140	2209
587	2499
1736	2190
1973	2750
460	660
2468	2559
665	823
2306	2422
578	1031
2322	2852
690	2283
546	1865
201	2360
347	1779
133	2777
156	1139
258	2682
1705	2559
1160	2207
243	1992
819	2815
1231	2633
1354	1370
415	2002
1756	1826
2346	2739
1741	2742
1434	2205
2116	2209
522	1252
348	391
819	2697
1368	2225
1767	2265
1370	2421
1685	2140
248	2111
1833	2810
1900	2422
2498	2938
2422	2962
757	1952
2317	2808
1328	2566
1794	2928
1966	2592
721	1004
1152	2619
87	1985
788	1449
243	2651
1305	1798
265	2172
765	2377
473	1569
2552	2571
2244	2328
1502	2227
1884	2046
1455	1482
1388	2868
287	1805
822	1656
264	1631
372	1035
665	728
445	1291
520	2650
493	1747
606	1916
494	2496
349	2459
265	600
231	2777
1205	2449
2641	2934
1884	2346
605	2868
784	1624
2076	2108
1015	2537
2505	2519
325	2750
811	1915
1269	1861
1939	2302
2493	2496
2699	2981
2068	2079
1912	2602
682	2173
195	1334
1287	1911
289	1973
66	2540
26	964
2076	2425
1969	2921
2702	2923
778	2250
209	602
1547	2467
1848	2598
563	2112
51	1554
624	2225
184	331
1026	1812
550	2173
2174	2614
274	2398
1917	1926
2466	2542
250	282
378	2144
1615	1627
496	1175
199	1004
765	2505
1159	1276
250	1953
566	2393
1035	2490
1066	1134
372	461
1108	2079
1914	2425
1134	1572
1083	1664
561	1884
659	987
948	2838
180	1706
1281	1807
459	650
869	1303
875	1616
1848	2659
1119	1447
1834	2059
1227	2962
1128	1833
514	1712
2124	2447
1160	2095
152	772
735	1659
2078	2985
824	1781
243	1733
1445	2847
634	783
1480	2377
871	2344
644	2721
571	576
1031	2959
1861	1953
364	2907
1925	2794
1223	2114
685	2939
1404	1782
1788	1997
802	2178
205	2353
1369	1400
2044	2294
1478	2209
312	2328
1619	2983
493	1253
1082	2238
830	2204
1867	1884
2975	2978
2345	2650
439	2283
617	665
604	1485
521	1439
199	1833
667	1411
888	953
606	1342
2761	2954
556	2641
765	1999
345	1899
341	2398
247	2325
1228	2983
796	2681
374	2237
1484	2386
2244	2575
944	1370
287	2147
381	522
1734	1851
2060	2430
1685	2598
1401	2993
2202	2218
1785	2195
745	2946
1358	1694
493	1290
1305	1748
1895	1940
519	670
754	846
1480	2505
561	1872
1569	2309
317	2250
303	2683
683	1423
681	2246
184	2838
1190	1712
1366	2225
367	1798
1205	1507
1347	2234
399	2269
401	2930
2319	2614
1925	2419
2057	2864
478	1571
535	2182
833	2967
1010	1072
657	1736
509	1531
272	917
1845	2147
2049	2292
814	2029
1158	1355
884	2076
1580	2154
796	1425
2092	2260
235	2831
1859	1894
325	326
103	2178
1338	2288
1353	2666
527	1832
859	1739
2211	2905
474	1851
1505	2419
1421	2864
1092	2971
763	2672
1744	1809
1366	2347
242	2142
349	477
1014	2166
372	2490
32	2076
2350	2602
603	1504
485	1715
134	2343
2121	2472
770	2086
329	335
1406	2058
2256	2682
115	1117
721	2552
297	1702
347	2499
120	134
2139	2412
890	964
56	2947
1445	1982
2422	2508
2457	2840
2190	2302
1935	2729
765	773
1374	2606
1702	2118
599	1739
839	2115
499	2929
1058	2935
1176	1311
1806	2157
248	329
425	2148
205	992
1246	1840
225	2311
464	2055
372	1788
317	1070
1709	1992
2190	2315
1012	2738
2440	2864
564	2926
537	830
1876	2009
1547	2783
939	1994
2964	2981
632	1921
2042	2650
367	1708
2537	2710
1261	2069
1023	2157
2016	2801
2282	2318
1311	1456
1314	2802
1068	2147
1983	2301
268	534
952	1727
612	1183
2117	2541
343	2060
1335	1743
198	2190
199	1123
1543	1746
1902	2121
2390	2678
62	2343
1690	1973
1661	2880
403	1370
555	651
1371	2973
1159	2694
733	1951
680	1240
2785	2851
528	2805
1356	2443
749	1159
381	2817
964	2237
679	2475
1945	2247
910	2839
817	2874
2500	2978
2142	2257
784	2457
348	2817
1161	2190
23	833
2667	2838
963	1163
1941	2683
603	842
1859	1966
1889	2637
226	2390
493	1541
2301	2996
264	2675
650	2107
999	1219
850	2864
1521	1579
1278	2661
592	2181
31	2117
221	1862
1654	1900
84	2289
338	2789
1725	2498
1278	1396
945	1479
2467	2722
516	1845
2158	2198
2592	2708
2079	2898
345	2387
1168	1780
781	2350
895	1761
523	1798
597	2430
367	1927
447	2707
1844	2582
22	334
157	1663
2498	2679
759	2874
2079	2558
746	1780
572	608
1453	2824
828	1834
764	2636
2194	2266
682	2865
365	2198
151	2623
691	1695
544	1008
2133	2628
313	742
1759	2633
564	2248
2718	2938
1134	2211
1172	2641
963	2086
2009	2978
145	1159
176	2679
2413	2638
243	363
577	2182
1604	2147
918	2641
933	2919
84	1804
253	1637
240	1287
665	2456
888	1559
621	2199
1647	2966
1705	2558
563	1621
376	2180
2111	2627
53	1884
962	2854
1458	2140
1809	2794
2298	2394
83	2914
522	2130
666	2319
372	1634
1911	2409
1985	2658
1878	2647
833	2182
855	1072
959	2842
1463	1724
1685	1935
884	2078
2944	2946
1869	2256
1311	1836
358	1655
2077	2808
59	1755
763	2805
556	2209
2226	2279
474	814
180	1289
997	1305
1317	2060
1355	2602
532	2266
1364	2288
327	1205
1014	2755
2218	2333
556	869
710	2326
523	1708
601	717
2148	2246
1572	2633
1447	1451
32	2078
1483	1648
209	1915
1607	2103
347	1976
755	1579
2148	2458
1092	1117
1494	2727
1404	1720
319	2845
2178	2777
2521	2946
959	1161
1151	1666
57	2774
227	819
1044	1058
374	1884
1749	2000
1559	2592
2225	2636
1070	2403
329	1065
869	2976
697	2864
251	2385
606	2446
1370	2587
604	2733
959	2225
286	2256
130	822
96	2328
758	1463
754	2537
1923	2119
416	1726
2180	2919
573	682
1772	2190
1485	2265
493	1770
14	2700
268	1685
635	1855
1734	1903
2130	2647
786	1151
1400	1630
335	2187
281	2133
648	2238
598	2448
843	2115
532	2142
576	2124
2077	2707
1894	2227
1010	2603
2111	2909
1698	2326
2266	2736
826	2389
757	2443
268	2747
2207	2752
523	1748
857	1578
959	2347
1031	2705
1966	2209
1463	2117
1071	2683
997	2749
656	658
1695	2512
1456	1898
2002	2935
668	2102
1424	1457
2049	2374
1510	1952
1651	2696
2633	2944
91	372
260	2504
783	1323
1650	2995
1875	2437
21	2972
1120	2250
1463	1508
318	1477
894	2711
422	2938
1809	1846
645	2295
1145	1806
1159	2267
2355	2903
250	1058
473	1154
1482	2269
2416	2631
150	276
603	942
1363	1845
493	1257
851	2347
250	1542
455	1911
704	1466
1779	2528
945	2399
356	1889
356	2515
981	2972
1695	1707
1244	2343
563	990
1531	2199
493	2411
632	1901
1996	2317
605	2978
945	2454
1656	2422
2236	2729
659	2357
316	1933
1137	1954
736	1178
369	1725
2248	2735
522	2388
1776	2225
749	2143
1030	2110
1828	2448
1579	2240
2468	2537
1957	2971
2103	2708
489	2166
1110	2858
1055	2422
2249	2443
649	2141
61	763
2688	2837
1642	1683
1728	2722
1350	2089
632	841
65	2347
2421	2918
833	2890
256	2020
2441	2516
645	2863
1342	2076
1081	2377
219	1788
2167	2831
842	2679
1289	1301
964	1884
661	761
2173	2225
1927	2922
781	1291
95	2120
1776	2347
995	1000
608	2002
1634	1872
1160	2985
227	2141
786	1781
1137	2139
339	2069
490	2092
2015	2702
567	1472
2032	2741
1891	2655
1165	2068
2680	2973
400	1974
1603	1839
2117	2172
2301	2717
2111	2614
518	2275
1634	2152
882	2079
543	665
875	2003
381	1778
789	2431
247	2862
2839	2978
781	2850
765	1784
1878	2650
2464	2681
518	2357
287	2313
2360	2847
1920	2302
2246	2985
680	2927
609	2765
2959	2971
1650	2010
667	2289
390	1884
473	2518
532	2535
2076	2794
1081	2505
1116	2684
1483	1572
621	2318
1283	1857
1551	2140
1163	2475
490	1142
319	1364
833	2893
677	1736
1098	2525
331	2087
216	1199
1045	1637
1127	2623
413	1065
777	2681
2115	2331
1724	1872
1875	2623
1622	1923
2282	2515
44	659
1845	2313
325	343
1914	2794
147	1276
378	614
1350	2545
2371	2774
1256	1705
1933	2472
1524	2500
1231	1729
1169	2591
461	2480
743	2340
303	2187
1246	1972
2451	2858
2182	2522
513	1624
440	1803
1454	2651
1050	1456
444	2708
1110	2110
1146	2938
792	2216
1916	2246
1534	2360
1415	2684
95	334
1676	2443
2451	2993
1466	2923
1453	1926
1916	2458
1229	2256
1535	2399
951	1223
285	2529
817	2306
1010	2329
197	2837
84	2691
2295	2711
681	2641
842	910
1808	2683
243	1084
1666	2446
2076	2419
1278	2317
517	2993
22	2227
1163	1739
703	705
725	2343
173	2360
330	674
1153	1654
1445	1539
746	2837
646	2141
1493	1748
2777	2874
2686	2930
364	677
1143	2079
116	840
1631	2068
494	1682
1131	1897
1794	2355
2187	2623
306	1389
1568	2266
146	2182
47	2688
204	2117
763	1217
1231	2697
2655	2671
261	1139
370	1480
1572	2487
222	2841
477	2086
992	1132
505	2340
2347	2699
2518	2851
1954	2930
2804	2852
1068	2313
407	563
736	2574
849	851
1466	1997
156	1708
310	1010
104	1667
1014	2286
1502	2191
2232	2360
95	650
84	531
1055	2983
1159	2328
2049	2178
57	2318
780	2871
1088	1911
2055	2249
1797	2394
56	347
392	2157
1875	2340
1166	2633
705	1434
199	1404
1959	2283
1010	2040
386	1651
96	1284
1014	1243
718	2592
493	2491
1181	2195
1685	2790
428	648
1733	2447
221	1753
1265	2350
318	2537
938	1330
381	2679
195	2070
389	563
1458	1935
120	2133
519	1914
178	2157
648	959
74	558
2832	2868
263	1058
1619	1992
348	2679
1138	2475
264	2237
57	1661
786	1839
220	1381
2385	2919
96	2556
2587	2964
455	2390
373	522
513	2978
1254	2238
2200	2249
152	2016
2566	2725
1148	1479
1256	2086
2211	2793
2179	2852
992	2570
1879	2675
496	1950
1336	2641
1666	2972
26	227
682	2394
351	2443
1614	2042
2115	2499
2178	2900
1870	2390
559	2178
1349	2117
2033	2134
1455	1736
490	2370
534	2750
1895	2623
841	1656
765	1716
777	1541
2121	2396
968	1035
807	2993
1604	2313
1667	2178
959	2921
418	2941
1308	2107
1805	2394
316	2777
632	2509
1033	2753
84	2259
1900	1992
1615	2569
48	532
649	1118
834	921
195	2500
1506	2147
226	2707
1010	1951
795	1838
230	2667
520	1506
1653	2117
145	493
598	2868
268	2241
1468	2156
893	1263
1341	2135
2213	2446
2064	2946
279	1406
426	1308
2415	2624
565	2729
1494	1500
621	1311
2151	2305
325	338
1236	2340
1269	2225
1459	1521
291	2178
587	2870
2505	2693
2473	2667
747	2679
1002	1163
2302	2394
1353	2000
2278	2347
1861	2132
325	2484
841	1148
2152	2835
279	733
1667	2138
1159	2575
84	592
57	578
1153	2103
2121	2124
1316	2504
440	682
786	2655
29	664
761	954
490	1459
81	2499
1239	1973
1842	2510
476	1945
1134	1875
1083	2388
1035	2519
22	1391
1269	2347
1311	1968
1903	2029
1058	1973
1659	2293
750	2761
563	1832
350	1374
773	2422
795	995
68	2257
246	1755
48	1164
2335	2684
826	2664
635	2026
1010	2134
2666	2740
1853	2918
24	2156
953	2069
977	2076
439	665
152	2981
69	1448
673	1656
1661	2388
1840	1897
1134	2065
2853	2947
2658	2666
235	1776
1000	1154
221	332
736	1512
2458	2485
519	2785
1282	2029
665	2469
573	816
2148	2641
244	251
632	2507
2266	2930
788	2926
205	2335
1547	1738
2154	2301
654	2104
2167	2751
243	1488
1620	2476
572	1478
671	1371
1061	1150
1708	1913
723	1335
496	1753
937	2020
350	1370
493	2216
681	869
1474	2667
679	2068
522	1183
1916	2592
688	689
1335	2729
606	2046
337	2443
1833	2240
2055	2194
871	2107
196	2763
154	2929
665	761
414	781
439	2648
96	1898
1902	2605
563	1710
1370	2029
1341	2141
496	999
141	2151
1351	2381
493	2367
22	2749
1853	2207
1957	2108
1223	1798
493	2672
1397	2685
631	2423
1270	2137
850	2529
659	756
846	1019
765	2617
1183	1660
1499	1985
1323	1500
621	2271
325	1254
85	1833
1199	1712
439	1235
1884	2465
1500	2283
208	1032
369	1116
1404	2218
227	2148
1157	1227
569	1525
1200	2422
1161	2314
621	2515
373	1905
2711	2858
388	2679
2223	2969
51	2540
1368	2216
2138	2587
2209	2532
227	884
264	2718
681	1664
2799	2826
415	1160
382	2727
830	1456
121	1833
496	1339
1894	2453
2403	2623
712	755
2413	2581
882	1777
527	1914
968	1788
438	2209
1997	2478
1548	2423
1935	2077
1484	2557
869	1158
1014	1146
1169	2459
1698	2554
438	869
264	1884
84	796
875	2086
2185	2394
58	1128
1164	2449
286	606
823	1230
306	2005
2529	2602
474	1397
287	2202
604	2049
2055	2451
1459	1487
489	2286
1055	2996
179	2385
1223	1708
1884	1939
1082	1368
2612	2794
372	1283
573	1231
1525	2069
179	1684
319	2569
610	1129
502	1759
265	1840
1159	2556
2325	2972
1754	2232
1480	2617
773	2983
2147	2357
443	2666
1128	2207
2355	2841
1137	1819
22	2370
564	652
1861	2534
338	2408
357	1666
999	2630
1420	2747
950	2406
1004	2959
457	1010
1845	2202
608	612
1505	2211
1481	1951
1579	2391
1056	1922
1097	2154
1478	2506
735	2387
523	2634
331	750
909	2308
977	2078
1935	2566
2039	2978
1183	1995
833	2213
1866	2237
9	283
377	489
1119	1607
1424	2868
697	2529
1725	2866
1169	1350
2389	2422
287	2707
195	2146
57	1889
57	2515
2491	2738
64	2490
2059	2688
1855	2840
1341	1478
1231	2490
733	1701
490	2191
2175	2178
2005	2447
376	377
2141	2380
1031	2343
1742	2930
496	1095
758	1920
195	1895
846	2127
1336	1664
84	918
1223	1927
435	833
860	2055
879	2032
1664	2489
474	532
347	2024
1755	2183
634	2037
1847	2803
64	1788
886	2072
781	1016
25	1970
221	2742
640	1167
84	2399
1557	1685
2529	2927
1374	2747
252	477
1871	2884
993	1003
279	2682
1314	1663
279	303
1031	1071
243	2318
444	1128
84	2454
1068	2202
493	2805
209	2603
968	1634
781	2389
264	1821
492	2141
1533	2992
1916	2641
1861	2282
799	1884
82	2804
22	2932
732	2824
1231	2042
1902	2280
2148	2209
488	606
369	3000
1237	2423
276	2946
307	2399
1401	2649
317	1953
734	2587
1655	2140
1979	2638
797	1075
661	682
2335	2927
1164	1507
1635	1935
1842	2592
598	1624
683	2871
1689	2803
243	1661
1178	1513
830	2422
1030	2883
1478	1891
1522	1552
1169	2747
205	924
1034	2959
1937	2191
1852	2233
1110	2992
246	1842
1261	2206
2807	2847
1925	1933
326	2683
1263	1314
410	2103
1178	1439
606	1948
152	1083
871	1178
243	2352
1575	2046
48	1687
1138	2430
312	2816
383	2537
723	2941
317	2796
1772	1803
846	2317
526	1574
750	2512
1288	2102
1915	2338
1622	1935
984	1973
1086	1373
622	1032
90	1667
765	2187
1111	1158
24	2089
251	2002
1164	2951
844	1914
1311	1956
2029	2416
934	1152
1031	1706
1507	2972
26	2944
644	2731
118	1833
408	1551
69	305
181	1134
2347	2386
841	2922
606	1617
1217	2376
1734	1896
1698	2412
2525	2898
1879	2801
2389	2582
8	1066
1604	2202
1987	2946
819	2253
1577	2682
614	791
1162	1920
1308	2574
1370	2059
952	2202
362	2651
415	846
2219	2452
573	1935
2353	2777
198	682
473	1631
930	1605
798	2107
243	2166
1036	2493
599	2714
1371	1980
410	1398
472	1481
735	2467
1163	2068
1127	1725
138	1178
26	724
682	1141
1148	2206
64	2381
243	578
674	2470
757	1578
1083	1183
243	351
372	2180
1788	2521
606	2688
1134	1287
427	1032
29	1276
991	1456
1626	2966
422	1529
1352	2983
57	2265
2096	2394
790	2777
523	1868
2384	2831
1549	2079
2117	2683
2107	2218
2463	2679
1483	2777
598	2978
518	2787
2707	2983
1396	2085
1714	1906
645	2933
1875	2215
25	184
325	2745
1199	1651
1920	2103
415	546
381	1830
317	1138
1341	2168
325	614
789	2134
1364	2142
1308	1806
567	2190
496	2742
1397	1406
673	2922
1317	1659
781	2631
1656	1992
490	674
1749	1950
830	2582
652	2812
310	496
347	2081
2811	2923
116	1436
838	1109
1088	2712
1081	1716
809	2058
1703	1933
1685	2319
1652	2377
948	2637
358	1905
699	2407
660	2926
1184	1829
1370	2322
2136	2791
498	2587
203	791
606	1851
1689	2057
1849	2218
2633	2712
1738	2624
644	670
955	1885
567	2094
75	325
603	1934
325	2528
1656	2651
692	2972
2230	2789
842	1900
396	2422
830	2983
373	2679
283	1316
1179	2865
97	1847
1008	2952
246	2738
1148	2804
1752	2191
450	2115
1506	1698
2212	2404
665	1811
478	587
909	1456
679	2714
1316	2711
380	2545
724	1852
325	1466
705	1702
2457	2614
517	872
264	1536
1914	2196
887	2967
992	2520
1264	1611
342	2076
1842	2641
954	2076
407	437
226	399
1806	2729
156	2634
910	1531
243	2452
1483	1875
288	2085
796	2100
682	2263
61	205
2104	2117
419	1934
1894	1957
843	2752
399	1353
723	2698
1528	2930
1916	2209
1573	2399
299	631
897	2174
1400	2654
1862	2681
286	2930
1566	2387
157	343
1654	2868
2103	2844
1457	1648
1034	2924
494	709
765	2885
382	1500
888	1011
1573	2454
292	2254
1335	2203
1245	1970
209	2040
963	2499
2029	2946
1833	2449
100	2353
1638	1664
808	2069
598	2457
667	2399
764	2124
2079	2279
243	2012
2207	2305
257	1840
959	2216
1014	1569
781	1689
2103	2847
484	603
769	2076
267	1385
1637	1656
1866	1872
2633	2808
1277	2469
674	811
1308	1512
1757	2415
1075	2629
600	1388
612	2218
416	2930
1825	2676
243	2755
1424	1624
1647	2472
677	1088
735	2783
186	2055
1249	2822
316	1872
1759	2490
1954	2614
426	1414
632	727
832	1829
1162	1971
44	2279
604	2074
1500	2356
493	1217
2077	2863
2472	2765
246	2947
25	34
96	1184
871	1806
937	1988
1987	2846
59	347
1705	2279
417	2864
440	1231
571	2318
851	2216
1662	2370
869	2141
2650	2834
180	990
1367	2209
2069	2325
316	2152
474	2223
433	1637
1887	2602
1805	2757
1689	2735
926	2055
199	1066
342	1980
371	581
1223	2562
1370	1970
1985	2416
1480	2016
625	1396
110	625
623	1533
2294	2941
2119	2439
1159	2795
387	2128
1374	2241
563	1936
2117	2355
786	888
606	2825
1480	2885
788	1940
1995	2515
1909	2076
755	1818
2211	2838
1759	2042
1692	2191
45	592
1879	1884
764	1307
1397	2721
2068	2394
1709	2166
1572	2490
260	663
243	1889
477	571
1915	2179
1884	2536
415	2537
563	2496
1370	2973
1354	2946
1258	1897
563	2561
1743	2714
683	2701
2499	2573
1362	1930
1776	2216
1832	2178
743	1267
249	1399
808	1552
609	1834
1988	2509
909	2894
292	1497
1033	2520
396	2983
461	471
1883	2366
606	814
325	1127
642	1050
608	2559
1982	2237
2107	2872
1072	2429
1575	2688
1211	1983
1328	1664
2033	2552
1034	2705
1860	2804
325	2033
1901	2009
668	746
482	1065
1655	1935
909	2422
609	2598
1446	2039
443	824
567	813
2605	2711
307	2804
763	1037
2173	2216
303	1364
2021	2505
1190	2058
516	2156
2178	2478
1424	2978
1545	2537
1572	2042
1558	2394
841	1473
1145	2837
1615	2005
887	2182
132	2864
954	2078
871	1512
287	2060
1614	2253
1150	2839
317	1058
464	2537
606	1649
84	2935
1854	2864
22	674
571	578
1184	2680
274	2301
2202	2313
979	1666
2514	2761
1505	1875
1780	2468
1480	2981
246	2858
1909	1980
869	1478
1223	2522
945	1973
1127	1267
1298	2679
1833	2951
156	1347
1845	2060
